instance_id,num_agents,num_resources,time_limit_in_seconds,prop_status,prop_time_in_seconds,prop_num_sharing,prop_product,ef_status,ef_time_in_seconds,ef_num_sharing,ef_product,maxprod1_status,maxprod1_time_in_seconds,maxprod1_num_sharing,maxprod1_product
14,3,4,99,OK,0.032946,0,0.5012731187058572,OK,0.058873,0,0.5012731187058572,OK,0.410163,2,0.5650958474401441
14,3,6,99,OK,0.041961,0,1.1138367962707876,OK,1.850219,1,1.2707184259887665,OK,1.87449,2,1.5576618694173503
14,3,8,99,OK,0.060909,0,8.55209430005555,OK,1.406961,1,8.631673238671832,OK,2.499429,2,8.781877807357619
15,2,2,99,OK,0.013996,1,0.3164742287743006,OK,0.018946,1,0.3249503138171267,OK,0.012965,1,0.3297337225459363
15,2,4,99,OK,0.02296,0,1.1652034770896145,OK,0.033895,0,1.1652034770896145,OK,0.027569,1,1.1752440102259154
15,2,6,99,OK,0.030952,0,4.01330125780469,OK,0.043849,0,4.01330125780469,OK,0.050499,0,4.466432549101643
15,2,8,99,OK,0.039333,0,8.333041930438549,OK,0.059384,0,8.333041930438549,OK,0.132276,1,8.339571980490428
15,3,2,99,OK,0.042891,1,0.0281361089870949,OK,0.303753,2,0.0285694801545288,OK,0.166269,2,0.0301171308289619
15,3,4,99,OK,0.033944,0,0.7191975395092417,OK,0.107046,0,0.8338152282937388,OK,0.489032,1,0.8626303326300017
15,3,6,99,OK,0.044912,0,2.3571573595805546,OK,0.136642,0,2.913653740029352,OK,0.694721,1,2.914588681784749
15,3,8,99,OK,0.10771,0,4.346120198631599,OK,0.157524,0,4.346120198631599,OK,4.520242,2,6.08434561782741
16,2,2,99,OK,0.015958,0,0.4563809612753103,OK,0.022974,0,0.4563809612753103,OK,0.015963,0,0.4563809612753103
16,2,4,99,OK,0.025929,1,1.0170283996572105,OK,0.035902,1,1.017001246881695,OK,0.012041,1,1.0170421463617516
16,2,6,99,OK,0.032942,0,3.2439748766955145,OK,0.040897,0,3.2439748766955145,OK,0.128187,1,3.2751125150109464
16,2,8,99,OK,0.038925,0,7.865461549238845,OK,0.056944,0,7.865461549238845,OK,0.034017,0,7.865461549238845
16,3,2,99,OK,0.118444,2,0.1442528305781426,OK,0.222366,2,0.1536146587865331,OK,0.111094,2,0.1571454166049158
16,3,4,99,OK,0.030916,1,0.437048249665506,OK,0.050994,1,0.4732332806182671,OK,0.056451,1,0.5082557260003713
16,3,6,99,OK,0.040891,0,3.772830662738491,OK,0.399788,0,5.543817472264563,OK,2.728631,2,5.5469486662364496
16,3,8,99,OK,0.082305,0,3.145407480021308,OK,0.415295,0,4.993473080511663,OK,6.763297,2,5.342397151648308
17,2,2,99,OK,0.016957,1,0.4552815917239683,OK,0.022977,1,0.4792114306044393,OK,0.015991,1,0.493915521325172
17,2,4,99,OK,0.027924,0,1.800974383352538,OK,0.036903,0,1.800974383352538,OK,0.088917,1,1.8210328719692015
17,2,6,99,OK,0.041886,0,4.433089518693882,OK,0.048005,0,4.433089518693882,OK,0.076048,1,4.444452322236422
17,2,8,99,OK,0.040891,0,6.4392378179254655,OK,0.051896,0,6.4392378179254655,OK,0.077242,0,6.6748572685382905
17,3,2,99,OK,0.019946,1,0.0713097139437515,OK,0.04089,1,0.0713656646248174,OK,0.01404,1,0.0713656646248174
17,3,4,99,OK,0.044807,0,0.7305811824897543,OK,0.388959,1,0.5241708972962495,OK,0.332666,1,0.7551525355376443
17,3,6,99,OK,0.048904,0,3.116415269732552,OK,0.087762,0,3.116415269732552,OK,3.138753,2,3.1651511010081466
17,3,8,99,OK,0.068934,0,5.279221777069972,OK,0.403149,0,5.805647722372848,OK,8.035596,2,7.140326544403542
18,2,2,99,OK,0.01401,1,0.5877286121090922,OK,0.019898,1,0.5877642722367247,OK,0.014307,1,0.5878032862322499
18,2,4,99,OK,0.023934,0,1.2298336231902556,OK,0.037924,0,1.2298336231902556,OK,0.023965,0,1.2298336231902556
18,2,6,99,OK,0.033941,0,2.181123227231673,OK,0.05881,0,2.181123227231673,OK,0.019897,0,2.181123227231673
18,2,8,99,OK,0.041889,0,7.294619098290606,OK,0.073076,0,7.294619098290606,OK,0.0751,0,8.045772500339352
18,3,2,99,OK,0.102575,2,0.0237948539715833,OK,0.173171,2,0.0247572392131053,OK,0.086509,2,0.0252983839406797
18,3,4,99,OK,0.034943,1,0.615879049772087,OK,0.064824,1,0.6201081517251137,OK,0.262994,2,0.6212787718799574
